2014-04-10 20:39:02.4405 3948 MES.Runtime 1  MES Runtime Starting
2014-08-18 16:58:56.8340 2860 MES.Runtime 1  Service Closed: type Panasonic.MES.LicServer.Contracts.IMesLicServer!
2014-08-18 16:58:56.8340 2860 MES.Runtime 1  GetServiceProxy: created channel at the following addreass: http://app-srv:19772/MesLicServer/
2014-08-18 16:58:56.8420 2860 MES.Runtime 1  License Server Connection lost!
2014-08-18 16:59:08.5377 2860 MES.Runtime 1  MES.Runtime: Sending BRE Request [Adapter: GeneralSettings.BRE.Library, Rule: GetPanacimServerType] Arguments: , 0
2014-08-18 16:59:08.5457 2860 MES.Runtime 1  MES.Runtime: Sending BRE Request [Adapter: GeneralSettings.BRE.Library, Rule: GetLicenseData] Arguments: , 0
2014-08-18 16:59:08.5737 2860 MES.Runtime 1  MES.Runtime: Sending BRE Request [Adapter: GeneralSettings.BRE.Library, Rule: GetUsedLicensesCount] Arguments: , 0
2014-08-18 16:59:19.8043 2860 MES.Runtime 4  Successfully instantiated Runtime plugin at 'Plugins\SysConfig\Sys.Config.Plugin.dll' with label System Configuration
2014-08-18 16:59:23.3125 2860 MES.Runtime 8  Service Closed: type Panasonic.MES.LicServer.Contracts.IMesLicServer!
2014-08-18 16:59:23.3125 2860 MES.Runtime 8  GetServiceProxy: created channel at the following addreass: http://app-srv:19772/MesLicServer/
2014-08-18 16:59:23.3125 2860 MES.Runtime 1  License Server Connection lost!
2014-08-19 17:41:42.3370 896 MES.Runtime 1  MES Runtime Starting
2014-08-19 17:41:51.2535 896 MES.Runtime 1  Attempting to load Runtime plugin at 'Plugins\GeneralSettings.Plugin.Library.dll'
2014-08-19 17:41:51.3355 896 MES.Runtime 1  Found Runtime plugin at 'Plugins\GeneralSettings.Plugin.Library.dll' with label General Settings
2014-08-19 17:41:51.4155 896 MES.Runtime 1  Attempting to load Runtime plugin at 'Plugins\SysConfig\Sys.Config.Plugin.dll'
2014-08-19 17:41:51.4155 896 MES.Runtime 1  Found Runtime plugin at 'Plugins\SysConfig\Sys.Config.Plugin.dll' with label System Configuration
2014-08-19 17:41:51.4525 896 MES.Runtime 1  Attempting to load Runtime plugin at 'Plugins\Product.Setup.Plugin.dll'
2014-08-19 17:41:51.4525 896 MES.Runtime 1  Found Runtime plugin at 'Plugins\Product.Setup.Plugin.dll' with label Product Setup
2014-08-19 17:41:51.4725 896 MES.Runtime 1  Attempting to load Runtime plugin at 'Plugins\ModuleConfig\Elink.Configuration.Plugin.dll'
2014-08-19 17:41:51.4725 896 MES.Runtime 1  Found Runtime plugin at 'Plugins\ModuleConfig\Elink.Configuration.Plugin.dll' with label Module Configuration
2014-08-19 17:41:51.4725 896 MES.Runtime 1  Attempting to load Runtime plugin at 'Plugins\DBUtilityManager.Plugin.Library.dll'
2014-08-19 17:41:51.4725 896 MES.Runtime 1  Found Runtime plugin at 'Plugins\DBUtilityManager.Plugin.Library.dll' with label Database Utilities
2014-08-19 17:41:51.4725 896 MES.Runtime 1  Attempting to load Runtime plugin at 'Plugins\UnifiedLogging.Plugin.Library.dll'
2014-08-19 17:41:51.4725 896 MES.Runtime 1  Found Runtime plugin at 'Plugins\UnifiedLogging.Plugin.Library.dll' with label System Monitoring
2014-08-19 17:41:51.4935 896 MES.Runtime 1  Attempting to load Runtime plugin at 'Plugins\MES.Console.AppStatusPlugin.dll'
2014-08-19 17:41:51.4935 896 MES.Runtime 1  Found Runtime plugin at 'Plugins\MES.Console.AppStatusPlugin.dll' with label Application Status
2014-08-19 17:41:51.4935 896 MES.Runtime 1  Attempting to load Runtime plugin at 'Plugins\NotificationsManager.Plugin.dll'
2014-08-19 17:41:51.4935 896 MES.Runtime 1  Found Runtime plugin at 'Plugins\NotificationsManager.Plugin.dll' with label Email Settings
2014-08-19 17:41:51.4935 896 MES.Runtime 1  Attempting to load Runtime plugin at 'Plugins\ProductImport.Plugin.dll'
2014-08-19 17:41:51.4935 896 MES.Runtime 1  Found Runtime plugin at 'Plugins\ProductImport.Plugin.dll' with label Product Import
2014-08-19 17:41:51.4935 896 MES.Runtime 1  Attempting to load Runtime plugin at 'Plugins\SecurityManager.Plugin.Library.dll'
2014-08-19 17:41:51.4935 896 MES.Runtime 1  Found Runtime plugin at 'Plugins\SecurityManager.Plugin.Library.dll' with label Security Manager
2014-08-19 17:41:51.5435 896 MES.Runtime 1  Attempting to load Runtime plugin at 'Plugins\PublishManager\PublishManager.Plugin.dll'
2014-08-19 17:41:51.5435 896 MES.Runtime 1  Found Runtime plugin at 'Plugins\PublishManager\PublishManager.Plugin.dll' with label Publish Manager
2014-08-19 17:42:12.8998 896 MES.Runtime 1  Looking for default service channel...Failure
2014-08-19 17:42:14.9609 896 MES.Runtime 1  Looking for PostMaster service channel...Failure
2014-08-19 17:42:16.1470 896 MES.Runtime 1  Looking for PostMasterEx service channel...Failure
2014-08-19 17:42:17.9751 896 MES.Runtime 1  Looking for UnifiedLogging service channel...Success
2014-08-19 17:42:18.4411 896 MES.Runtime 1  Looking for LicServer service channel...Success
2014-08-19 17:42:18.6521 896 MES.Runtime 1  Looking for EmailNotifications service channel...Failure
2014-08-19 17:42:18.7071 896 MES.Runtime 1  Looking for DGSImport service channel...Success
2014-08-19 17:42:18.7841 896 MES.Runtime 4  MES.Runtime: Sending BRE Request [Adapter: PanaCIMConfig.DR.Library, Rule: GetPMAddress] Arguments: , , drrule
2014-08-19 17:42:19.1221 896 MES.Runtime 4  GetServiceProxy: created channel at the following addreass: http://app-srv:19884/MESService/PanaCIM/CommonService/
2014-08-19 17:42:20.6702 896 MES.Runtime 4  MES.Runtime: Sending BRE Request [Adapter: PanaCIMConfig.DR.Library, Rule: GetDBAddress] Arguments: , , drrule
2014-08-19 17:42:34.6140 896 MES.Runtime 10  MES.Runtime: Sending BRE Request [Adapter: SecurityManager.DR.Library, Rule: LoginUser] Arguments: , <User User_Name="admin" Password="9D4E1E23BD5B727046A9E3B4B7DB57BD8D6EE684" />, drrule
2014-08-19 17:42:42.7465 896 MES.Runtime 1  Successfully instantiated Runtime plugin at 'Plugins\GeneralSettings.Plugin.Library.dll' with label General Settings
2014-08-19 17:42:45.4456 896 MES.Runtime 1  MES.Runtime: Sending BRE Request [Adapter: SecurityManager.DR.Library, Rule: GetUserRoles] Arguments: , <User User_Name="admin" />, drrule
2014-08-19 17:42:46.2017 896 MES.Runtime 1  MES.Runtime: Sending BRE Request [Adapter: SecurityManager.DR.Library, Rule: GetRoleActivities] Arguments: , <Role Role_Name="superadmin" />, drrule
2014-08-19 17:42:48.5628 896 MES.Runtime 1  Successfully instantiated Runtime plugin at 'Plugins\ModuleConfig\Elink.Configuration.Plugin.dll' with label Module Configuration
2014-08-19 17:42:52.3420 896 MES.Runtime 1  Successfully instantiated Runtime plugin at 'Plugins\ProductImport.Plugin.dll' with label Product Import
2014-08-19 17:42:54.2971 896 MES.Runtime 1  Successfully instantiated Runtime plugin at 'Plugins\SecurityManager.Plugin.Library.dll' with label Security Manager
2014-08-19 17:42:56.5533 896 MES.Runtime 4  GetServiceProxy: created channel at the following addreass: http://app-srv:19884/MESService/PanaCIM/CommonService/
2014-08-19 17:42:56.5843 896 MES.Runtime 11  MES.Runtime: Sending BRE Request [Adapter: PanaCIMConfig.DR.Library, Rule: GetPMAddress] Arguments: , , drrule
2014-08-19 17:42:59.2294 896 MES.Runtime 11  MES.Runtime: Sending BRE Request [Adapter: PanaCIMConfig.DR.Library, Rule: GetDBAddress] Arguments: , , drrule
2014-08-19 17:42:59.3344 896 MES.Runtime 4  GetServiceProxy: created channel at the following addreass: http://app-srv:19772/MesLicServer/
2014-08-19 17:45:44.2079 896 MES.Runtime 4  Successfully instantiated Runtime plugin at 'Plugins\SysConfig\Sys.Config.Plugin.dll' with label System Configuration
2014-08-19 17:45:55.9225 896 MES.Runtime 1  MES.Runtime: Sending BRE Request [Adapter: SystemConfigurationAdapter, Rule: RuleGlobalConfig] Arguments: , <?xml version="1.0" encoding="utf-8"?>
<SystemConfigParam xmlns:xsi="http://www.w3.org/2001/XMLSchema-instance" xmlns:xsd="http://www.w3.org/2001/XMLSchema">
  <Action>GET</Action>
  <Data />
</SystemConfigParam>
2014-08-19 17:46:51.7447 896 MES.Runtime 12  Successfully instantiated Runtime plugin at 'Plugins\UnifiedLogging.Plugin.Library.dll' with label System Monitoring
2014-08-19 17:46:51.9527 896 MES.Runtime 1  GetServiceProxy: created channel with callback at the following addreass: http://app-srv:19884/MESService/PanaCIM/PostMasterService/
2014-08-19 17:46:51.9527 896 MES.Runtime 1  GetServiceProxy: setting callback client base address to: http://app-srv:54654/
2014-08-19 17:47:01.2063 896 MES.Runtime 1  MES.Runtime: Sending BRE Request [Adapter: PEM.DR.Library, Rule: GetImportInfo] Arguments: , , drrule
2014-08-19 17:47:01.6813 896 MES.Runtime 1  MES.Runtime: Sending BRE Request [Adapter: PEM.DR.Library, Rule: GetProductImportInfo] Arguments: , , drrule
2014-08-19 17:47:04.2154 896 MES.Runtime 1  MES.Runtime: Sending BRE Request [Adapter: PanaCIMConfig.DR.Library, Rule: GetDGSServerAddress] Arguments: , , drrule
2014-08-19 17:47:04.3884 896 MES.Runtime 1  GetServiceProxy: created channel at the following addreass: http://app-srv:19884/MESService/PanaCIM/DGSImportService/ProductSetup/
2014-08-19 17:47:25.7697 896 MES.Runtime 1  SLS Information of all the Lines from MES DB in xml: <Error>Could not generate physical line configuration Exception : A network-related or instance-specific error occurred while establishing a connection to SQL Server. The server was not found or was not accessible. Verify that the instance name is correct and that SQL Server is configured to allow remote connections. (provider: Named Pipes Provider, error: 40 - Could not open a connection to SQL Server)</Error>
2014-08-19 17:47:25.7697 896 MES.Runtime 1  SLS The Line List form MES DB is Empty i.e we get no Line info from MES DB may be the MES DB Connection is not OK 
2014-08-20 10:03:27.5186 896 MES.Runtime 1  MES.Runtime: Sending BRE Request [Adapter: GeneralSettings.BRE.Library, Rule: GetPanacimServerType] Arguments: , 0
2014-08-20 10:03:27.6496 896 MES.Runtime 1  MES.Runtime: Sending BRE Request [Adapter: GeneralSettings.BRE.Library, Rule: GetLicenseData] Arguments: , 0
2014-08-20 10:03:28.2707 896 MES.Runtime 1  MES.Runtime: Sending BRE Request [Adapter: GeneralSettings.BRE.Library, Rule: GetUsedLicensesCount] Arguments: , 0
2014-08-20 17:23:29.5439 3392 MES.Runtime 1  MES Runtime Starting
2014-08-20 17:23:34.8502 3392 MES.Runtime 1  Attempting to load Runtime plugin at 'Plugins\GeneralSettings.Plugin.Library.dll'
2014-08-20 17:23:34.8702 3392 MES.Runtime 1  Found Runtime plugin at 'Plugins\GeneralSettings.Plugin.Library.dll' with label General Settings
2014-08-20 17:23:34.9152 3392 MES.Runtime 1  Attempting to load Runtime plugin at 'Plugins\SysConfig\Sys.Config.Plugin.dll'
2014-08-20 17:23:34.9152 3392 MES.Runtime 1  Found Runtime plugin at 'Plugins\SysConfig\Sys.Config.Plugin.dll' with label System Configuration
2014-08-20 17:23:34.9152 3392 MES.Runtime 1  Attempting to load Runtime plugin at 'Plugins\Product.Setup.Plugin.dll'
2014-08-20 17:23:34.9152 3392 MES.Runtime 1  Found Runtime plugin at 'Plugins\Product.Setup.Plugin.dll' with label Product Setup
2014-08-20 17:23:34.9272 3392 MES.Runtime 1  Attempting to load Runtime plugin at 'Plugins\ModuleConfig\Elink.Configuration.Plugin.dll'
2014-08-20 17:23:34.9272 3392 MES.Runtime 1  Found Runtime plugin at 'Plugins\ModuleConfig\Elink.Configuration.Plugin.dll' with label Module Configuration
2014-08-20 17:23:34.9272 3392 MES.Runtime 1  Attempting to load Runtime plugin at 'Plugins\DBUtilityManager.Plugin.Library.dll'
2014-08-20 17:23:34.9272 3392 MES.Runtime 1  Found Runtime plugin at 'Plugins\DBUtilityManager.Plugin.Library.dll' with label Database Utilities
2014-08-20 17:23:34.9272 3392 MES.Runtime 1  Attempting to load Runtime plugin at 'Plugins\UnifiedLogging.Plugin.Library.dll'
2014-08-20 17:23:34.9272 3392 MES.Runtime 1  Found Runtime plugin at 'Plugins\UnifiedLogging.Plugin.Library.dll' with label System Monitoring
2014-08-20 17:23:34.9272 3392 MES.Runtime 1  Attempting to load Runtime plugin at 'Plugins\MES.Console.AppStatusPlugin.dll'
2014-08-20 17:23:34.9272 3392 MES.Runtime 1  Found Runtime plugin at 'Plugins\MES.Console.AppStatusPlugin.dll' with label Application Status
2014-08-20 17:23:34.9272 3392 MES.Runtime 1  Attempting to load Runtime plugin at 'Plugins\NotificationsManager.Plugin.dll'
2014-08-20 17:23:34.9272 3392 MES.Runtime 1  Found Runtime plugin at 'Plugins\NotificationsManager.Plugin.dll' with label Email Settings
2014-08-20 17:23:34.9272 3392 MES.Runtime 1  Attempting to load Runtime plugin at 'Plugins\ProductImport.Plugin.dll'
2014-08-20 17:23:34.9272 3392 MES.Runtime 1  Found Runtime plugin at 'Plugins\ProductImport.Plugin.dll' with label Product Import
2014-08-20 17:23:34.9272 3392 MES.Runtime 1  Attempting to load Runtime plugin at 'Plugins\SecurityManager.Plugin.Library.dll'
2014-08-20 17:23:34.9272 3392 MES.Runtime 1  Found Runtime plugin at 'Plugins\SecurityManager.Plugin.Library.dll' with label Security Manager
2014-08-20 17:23:34.9422 3392 MES.Runtime 1  Attempting to load Runtime plugin at 'Plugins\PublishManager\PublishManager.Plugin.dll'
2014-08-20 17:23:34.9422 3392 MES.Runtime 1  Found Runtime plugin at 'Plugins\PublishManager\PublishManager.Plugin.dll' with label Publish Manager
2014-08-20 17:23:48.0830 3392 MES.Runtime 1  Looking for default service channel...Failure
2014-08-20 17:23:48.6060 3392 MES.Runtime 1  Looking for PostMaster service channel...Success
2014-08-20 17:23:48.7040 3392 MES.Runtime 1  Looking for PostMasterEx service channel...Success
2014-08-20 17:23:48.7040 3392 MES.Runtime 1  Looking for UnifiedLogging service channel...Success
2014-08-20 17:23:49.9621 3392 MES.Runtime 1  Looking for LicServer service channel...Failure
2014-08-20 17:23:50.1991 3392 MES.Runtime 1  Looking for EmailNotifications service channel...Failure
2014-08-20 17:23:50.5521 3392 MES.Runtime 1  Looking for DGSImport service channel...Success
2014-08-20 17:23:50.5731 3392 MES.Runtime 4  MES.Runtime: Sending BRE Request [Adapter: PanaCIMConfig.DR.Library, Rule: GetPMAddress] Arguments: , , drrule
2014-08-20 17:23:50.7381 3392 MES.Runtime 4  GetServiceProxy: created channel at the following addreass: http://app-srv:19884/MESService/PanaCIM/CommonService/
2014-08-20 17:23:50.9281 3392 MES.Runtime 4  MES.Runtime: Sending BRE Request [Adapter: PanaCIMConfig.DR.Library, Rule: GetDBAddress] Arguments: , , drrule
2014-08-20 17:25:08.8106 3392 MES.Runtime 10  MES.Runtime: Sending BRE Request [Adapter: SecurityManager.DR.Library, Rule: LoginUser] Arguments: , <User User_Name="admin" Password="9D4E1E23BD5B727046A9E3B4B7DB57BD8D6EE684" />, drrule
2014-08-20 17:25:11.7957 3392 MES.Runtime 1  Successfully instantiated Runtime plugin at 'Plugins\GeneralSettings.Plugin.Library.dll' with label General Settings
2014-08-20 17:25:13.5859 3392 MES.Runtime 1  MES.Runtime: Sending BRE Request [Adapter: SecurityManager.DR.Library, Rule: GetUserRoles] Arguments: , <User User_Name="admin" />, drrule
2014-08-20 17:25:13.6159 3392 MES.Runtime 1  MES.Runtime: Sending BRE Request [Adapter: SecurityManager.DR.Library, Rule: GetRoleActivities] Arguments: , <Role Role_Name="superadmin" />, drrule
2014-08-20 17:25:14.2689 3392 MES.Runtime 1  Successfully instantiated Runtime plugin at 'Plugins\ModuleConfig\Elink.Configuration.Plugin.dll' with label Module Configuration
2014-08-20 17:25:15.7540 3392 MES.Runtime 1  Successfully instantiated Runtime plugin at 'Plugins\ProductImport.Plugin.dll' with label Product Import
2014-08-20 17:25:15.9230 3392 MES.Runtime 1  Successfully instantiated Runtime plugin at 'Plugins\SecurityManager.Plugin.Library.dll' with label Security Manager
2014-08-20 17:25:16.9850 3392 MES.Runtime 4  GetServiceProxy: created channel at the following addreass: http://app-srv:19884/MESService/PanaCIM/CommonService/
2014-08-20 17:25:16.9850 3392 MES.Runtime 11  MES.Runtime: Sending BRE Request [Adapter: PanaCIMConfig.DR.Library, Rule: GetPMAddress] Arguments: , , drrule
2014-08-20 17:25:17.1121 3392 MES.Runtime 11  MES.Runtime: Sending BRE Request [Adapter: PanaCIMConfig.DR.Library, Rule: GetDBAddress] Arguments: , , drrule
2014-08-20 17:25:17.2431 3392 MES.Runtime 4  GetServiceProxy: created channel at the following addreass: http://app-srv:19772/MesLicServer/
2014-08-20 17:45:13.3245 3392 MES.Runtime 1  Service Closed: type MES.Server.Common.Service.Contracts.IMESCommonServiceContract!
2014-08-20 17:45:13.3245 3392 MES.Runtime 1  Service Closed: type MES.Server.Common.Service.Contracts.IMESCommonServiceContract!
2014-08-20 17:45:13.3245 3392 MES.Runtime 1  Service Closed: type Panasonic.MES.LicServer.Contracts.IMesLicServer!
2014-08-20 18:06:02.1999 2772 MES.Runtime 1  MES Runtime Starting
2014-08-20 18:06:04.3960 2772 MES.Runtime 1  Attempting to load Runtime plugin at 'Plugins\GeneralSettings.Plugin.Library.dll'
2014-08-20 18:06:04.3960 2772 MES.Runtime 1  Found Runtime plugin at 'Plugins\GeneralSettings.Plugin.Library.dll' with label General Settings
2014-08-20 18:06:04.4350 2772 MES.Runtime 1  Attempting to load Runtime plugin at 'Plugins\SysConfig\Sys.Config.Plugin.dll'
2014-08-20 18:06:04.4360 2772 MES.Runtime 1  Found Runtime plugin at 'Plugins\SysConfig\Sys.Config.Plugin.dll' with label System Configuration
2014-08-20 18:06:04.4360 2772 MES.Runtime 1  Attempting to load Runtime plugin at 'Plugins\Product.Setup.Plugin.dll'
2014-08-20 18:06:04.4360 2772 MES.Runtime 1  Found Runtime plugin at 'Plugins\Product.Setup.Plugin.dll' with label Product Setup
2014-08-20 18:06:04.4360 2772 MES.Runtime 1  Attempting to load Runtime plugin at 'Plugins\ModuleConfig\Elink.Configuration.Plugin.dll'
2014-08-20 18:06:04.4360 2772 MES.Runtime 1  Found Runtime plugin at 'Plugins\ModuleConfig\Elink.Configuration.Plugin.dll' with label Module Configuration
2014-08-20 18:06:04.4360 2772 MES.Runtime 1  Attempting to load Runtime plugin at 'Plugins\DBUtilityManager.Plugin.Library.dll'
2014-08-20 18:06:04.4360 2772 MES.Runtime 1  Found Runtime plugin at 'Plugins\DBUtilityManager.Plugin.Library.dll' with label Database Utilities
2014-08-20 18:06:04.4360 2772 MES.Runtime 1  Attempting to load Runtime plugin at 'Plugins\UnifiedLogging.Plugin.Library.dll'
2014-08-20 18:06:04.4360 2772 MES.Runtime 1  Found Runtime plugin at 'Plugins\UnifiedLogging.Plugin.Library.dll' with label System Monitoring
2014-08-20 18:06:04.4360 2772 MES.Runtime 1  Attempting to load Runtime plugin at 'Plugins\MES.Console.AppStatusPlugin.dll'
2014-08-20 18:06:04.4360 2772 MES.Runtime 1  Found Runtime plugin at 'Plugins\MES.Console.AppStatusPlugin.dll' with label Application Status
2014-08-20 18:06:04.4360 2772 MES.Runtime 1  Attempting to load Runtime plugin at 'Plugins\NotificationsManager.Plugin.dll'
2014-08-20 18:06:04.4360 2772 MES.Runtime 1  Found Runtime plugin at 'Plugins\NotificationsManager.Plugin.dll' with label Email Settings
2014-08-20 18:06:04.4360 2772 MES.Runtime 1  Attempting to load Runtime plugin at 'Plugins\ProductImport.Plugin.dll'
2014-08-20 18:06:04.4360 2772 MES.Runtime 1  Found Runtime plugin at 'Plugins\ProductImport.Plugin.dll' with label Product Import
2014-08-20 18:06:04.4360 2772 MES.Runtime 1  Attempting to load Runtime plugin at 'Plugins\SecurityManager.Plugin.Library.dll'
2014-08-20 18:06:04.4360 2772 MES.Runtime 1  Found Runtime plugin at 'Plugins\SecurityManager.Plugin.Library.dll' with label Security Manager
2014-08-20 18:06:04.5340 2772 MES.Runtime 1  Attempting to load Runtime plugin at 'Plugins\PublishManager\PublishManager.Plugin.dll'
2014-08-20 18:06:04.5340 2772 MES.Runtime 1  Found Runtime plugin at 'Plugins\PublishManager\PublishManager.Plugin.dll' with label Publish Manager
2014-08-20 18:06:12.9885 2772 MES.Runtime 1  Looking for default service channel...Failure
2014-08-20 18:06:13.0595 2772 MES.Runtime 1  Looking for PostMaster service channel...Success
2014-08-20 18:06:13.0685 2772 MES.Runtime 1  Looking for PostMasterEx service channel...Success
2014-08-20 18:06:13.0685 2772 MES.Runtime 1  Looking for UnifiedLogging service channel...Success
2014-08-20 18:06:13.3545 2772 MES.Runtime 1  Looking for LicServer service channel...Success
2014-08-20 18:06:13.4245 2772 MES.Runtime 1  Looking for EmailNotifications service channel...Failure
2014-08-20 18:06:13.5676 2772 MES.Runtime 1  Looking for DGSImport service channel...Success
2014-08-20 18:06:13.5676 2772 MES.Runtime 4  MES.Runtime: Sending BRE Request [Adapter: PanaCIMConfig.DR.Library, Rule: GetPMAddress] Arguments: , , drrule
2014-08-20 18:06:13.6106 2772 MES.Runtime 4  GetServiceProxy: created channel at the following addreass: http://app-srv:19884/MESService/PanaCIM/CommonService/
2014-08-20 18:06:13.9166 2772 MES.Runtime 4  MES.Runtime: Sending BRE Request [Adapter: PanaCIMConfig.DR.Library, Rule: GetDBAddress] Arguments: , , drrule
2014-08-21 09:30:24.7098 2772 MES.Runtime 8  MES.Runtime: Sending BRE Request [Adapter: SecurityManager.DR.Library, Rule: LoginUser] Arguments: , <User User_Name="admin" Password="9D4E1E23BD5B727046A9E3B4B7DB57BD8D6EE684" />, drrule
2014-08-21 09:30:28.5371 2772 MES.Runtime 1  Successfully instantiated Runtime plugin at 'Plugins\GeneralSettings.Plugin.Library.dll' with label General Settings
2014-08-21 09:30:30.1902 2772 MES.Runtime 1  MES.Runtime: Sending BRE Request [Adapter: SecurityManager.DR.Library, Rule: GetUserRoles] Arguments: , <User User_Name="admin" />, drrule
2014-08-21 09:30:30.4122 2772 MES.Runtime 1  MES.Runtime: Sending BRE Request [Adapter: SecurityManager.DR.Library, Rule: GetRoleActivities] Arguments: , <Role Role_Name="superadmin" />, drrule
2014-08-21 09:30:31.0522 2772 MES.Runtime 1  Successfully instantiated Runtime plugin at 'Plugins\ModuleConfig\Elink.Configuration.Plugin.dll' with label Module Configuration
2014-08-21 09:30:32.2863 2772 MES.Runtime 1  Successfully instantiated Runtime plugin at 'Plugins\ProductImport.Plugin.dll' with label Product Import
2014-08-21 09:30:32.4413 2772 MES.Runtime 1  Successfully instantiated Runtime plugin at 'Plugins\SecurityManager.Plugin.Library.dll' with label Security Manager
2014-08-21 09:30:33.0723 2772 MES.Runtime 10  GetServiceProxy: created channel at the following addreass: http://app-srv:19884/MESService/PanaCIM/CommonService/
2014-08-21 09:30:33.0723 2772 MES.Runtime 11  MES.Runtime: Sending BRE Request [Adapter: PanaCIMConfig.DR.Library, Rule: GetPMAddress] Arguments: , , drrule
2014-08-21 09:30:33.3513 2772 MES.Runtime 10  GetServiceProxy: created channel at the following addreass: http://app-srv:19772/MesLicServer/
2014-08-21 09:30:33.4573 2772 MES.Runtime 11  MES.Runtime: Sending BRE Request [Adapter: PanaCIMConfig.DR.Library, Rule: GetDBAddress] Arguments: , , drrule
2014-08-21 17:48:19.2726 2772 MES.Runtime 1  MES.Runtime: Sending BRE Request [Adapter: GeneralSettings.BRE.Library, Rule: GetPanacimServerType] Arguments: , 0
2014-08-21 17:48:21.1117 2772 MES.Runtime 1  MES.Runtime: Sending BRE Request [Adapter: GeneralSettings.BRE.Library, Rule: GetLicenseData] Arguments: , 0
2014-08-21 17:48:22.5758 2772 MES.Runtime 1  MES.Runtime: Sending BRE Request [Adapter: GeneralSettings.BRE.Library, Rule: GetUsedLicensesCount] Arguments: , 0
2014-08-21 17:48:29.0491 2772 MES.Runtime 1  MES.Runtime: Sending BRE Request [Adapter: GeneralSettings.BRE.Library, Rule: GetPanacimServerType] Arguments: , 0
2014-08-21 17:48:29.0701 2772 MES.Runtime 1  MES.Runtime: Sending BRE Request [Adapter: GeneralSettings.BRE.Library, Rule: GetLicenseData] Arguments: , 0
2014-08-21 17:48:29.1091 2772 MES.Runtime 1  MES.Runtime: Sending BRE Request [Adapter: GeneralSettings.BRE.Library, Rule: GetUsedLicensesCount] Arguments: , 0
2014-08-21 17:48:37.1026 2772 MES.Runtime 1  MES.Runtime: Sending BRE Request [Adapter: GeneralSettings.BRE.Library, Rule: GetPanacimServerType] Arguments: , 0
2014-08-21 17:48:37.1056 2772 MES.Runtime 1  MES.Runtime: Sending BRE Request [Adapter: GeneralSettings.BRE.Library, Rule: GetLicenseData] Arguments: , 0
2014-08-21 17:48:37.1846 2772 MES.Runtime 1  MES.Runtime: Sending BRE Request [Adapter: GeneralSettings.BRE.Library, Rule: GetUsedLicensesCount] Arguments: , 0
2014-08-21 17:48:41.6719 2772 MES.Runtime 1  MES.Runtime: Sending BRE Request [Adapter: GeneralSettings.BRE.Library, Rule: GetPanacimServerType] Arguments: , 0
2014-08-21 17:48:41.6849 2772 MES.Runtime 1  MES.Runtime: Sending BRE Request [Adapter: GeneralSettings.BRE.Library, Rule: GetLicenseData] Arguments: , 0
2014-08-21 17:48:41.7069 2772 MES.Runtime 1  MES.Runtime: Sending BRE Request [Adapter: GeneralSettings.BRE.Library, Rule: GetUsedLicensesCount] Arguments: , 0
2014-08-21 17:48:59.2239 2772 MES.Runtime 1  MES.Runtime: Sending BRE Request [Adapter: GeneralSettings.BRE.Library, Rule: GetPanacimServerType] Arguments: , 0
2014-08-21 17:48:59.4349 2772 MES.Runtime 1  MES.Runtime: Sending BRE Request [Adapter: GeneralSettings.BRE.Library, Rule: GetLicenseData] Arguments: , 0
2014-08-21 17:48:59.4729 2772 MES.Runtime 1  MES.Runtime: Sending BRE Request [Adapter: GeneralSettings.BRE.Library, Rule: GetUsedLicensesCount] Arguments: , 0
2014-08-21 17:49:09.1124 2772 MES.Runtime 1  MES.Runtime: Sending BRE Request [Adapter: GeneralSettings.BRE.Library, Rule: GetPanacimServerType] Arguments: , 0
2014-08-21 17:49:09.1524 2772 MES.Runtime 1  MES.Runtime: Sending BRE Request [Adapter: GeneralSettings.BRE.Library, Rule: GetLicenseData] Arguments: , 0
2014-08-21 17:49:09.2374 2772 MES.Runtime 1  MES.Runtime: Sending BRE Request [Adapter: GeneralSettings.BRE.Library, Rule: GetUsedLicensesCount] Arguments: , 0
2014-08-21 17:49:10.4145 2772 MES.Runtime 1  MES.Runtime: Sending BRE Request [Adapter: GeneralSettings.BRE.Library, Rule: GetPanacimServerType] Arguments: , 0
2014-08-21 17:49:10.4145 2772 MES.Runtime 1  MES.Runtime: Sending BRE Request [Adapter: GeneralSettings.BRE.Library, Rule: GetLicenseData] Arguments: , 0
2014-08-21 17:49:10.4275 2772 MES.Runtime 1  MES.Runtime: Sending BRE Request [Adapter: GeneralSettings.BRE.Library, Rule: GetUsedLicensesCount] Arguments: , 0
2014-08-21 17:49:16.5979 2772 MES.Runtime 1  MES.Runtime: Sending BRE Request [Adapter: GeneralSettings.BRE.Library, Rule: GetPanacimServerType] Arguments: , 0
2014-08-21 17:49:16.5979 2772 MES.Runtime 1  MES.Runtime: Sending BRE Request [Adapter: GeneralSettings.BRE.Library, Rule: GetLicenseData] Arguments: , 0
2014-08-21 17:49:16.6109 2772 MES.Runtime 1  MES.Runtime: Sending BRE Request [Adapter: GeneralSettings.BRE.Library, Rule: GetUsedLicensesCount] Arguments: , 0
2014-08-21 18:59:18.1682 2772 MES.Runtime 1  MES.Runtime: Sending BRE Request [Adapter: GeneralSettings.BRE.Library, Rule: GetPanacimServerType] Arguments: , 0
